GENE	CHR	START	END
23180	3	16347352	16565222
1618	3	16618299	16657006
23228	3	16964582	17142098
9779	3	17188654	17794240
339862	3	17994064	18320414
6304	3	18379133	18490265
131096	3	19179946	19587135
151651	3	19910964	19987820
5868	3	19978572	20036667
151649	3	20011453	20063765
8850	3	20071524	20205896
151648	3	20192085	20237724
79750	3	21449911	22424132
100505877	3	23226561	23256268
7325	3	23234498	23642296
7324	3	23837384	23943131
28512	3	23923552	23968537
6138	3	23948295	23975187
9975	3	23976751	24032109
7068	3	24148644	24546772
5915	3	25205638	25649423
7155	3	25629396	25716396
55768	3	25750435	25841530
54995	3	25821563	25846025
116135	3	26654300	26762267
152110	3	27247097	27420912
9497	3	27404212	27535911
8320	3	27747440	27774206
152100	3	28272838	28371264
64343	3	28353844	28400915
152098	3	28380372	28576633
100652807	3	28607222	28627981
27303	3	29312351	30061886
7048	3	30637994	30745634
339896	3	30757692	30946153
201595	3	31564130	31687556
114884	3	31692317	32033342
344787	3	32013266	32043228
23171	3	32138003	32220207
152189	3	32270171	32421817
112616	3	32423163	32506333
54918	3	32512804	32554403
51143	3	32557463	32622373
25904	3	32716637	32825367
131405	3	32849510	32943771
1233	3	32983066	33006403
2720	3	33028100	33148694
643853	3	33028219	33148689
10491	3	33145450	33199265
26032	3	33181537	33270707
25827	3	33308934	33455505
7342	3	33419828	33491897
23122	3	33527737	33769705
10015	3	33830063	33921199
10777	3	35670666	35845988
6769	3	36411842	36599499
85443	3	36743913	36791352
9881	3	36858308	36996548
9852	3	37017357	37044795
4292	3	37024841	37102337
9209	3	37084117	37227992
2803	3	37274682	37418370
339883	3	37416477	37486988
3680	3	37483813	37871281
10217	3	37893669	38035960
50853	3	38022217	38058676
5333	3	38038987	38081154
9940	3	38070497	38174228
30	3	38154201	38188733
4615	3	38169969	38194513
9943	3	38197022	38306979
9390	3	38297298	38330161
9389	3	38313785	38370064
9942	3	38378251	38466467
93	3	38485790	38544633
9941	3	38527763	38593721
6331	3	38579553	38701164
6336	3	38728837	38845501
11280	3	38877260	39005136
57599	3	39083477	39148155
64689	3	39128090	39159854
199223	3	39139152	39190394
64651	3	39173342	39206093
165904	3	39214706	39244112
1524	3	39294985	39333226
1237	3	39361197	39385171
54977	3	39414815	39448819
3921	3	39438204	39464033
4336	3	39499064	39580988
25924	3	39840405	40311812
10289	3	40341173	40363915
956	3	40418647	40480110
9045	3	40488783	40513863
285267	3	40508604	40541728
253639	3	40537450	40569712
285268	3	40556376	40591043
1499	3	41226401	41291939
54986	3	41278090	42066080
22906	3	42045294	42277382
885	3	42289315	42317662
131375	3	42428575	42462125
7433	3	42520791	42589065
9117	3	42579459	42652572
51188	3	42613332	42646490
4820	3	42632147	42700233
92999	3	42685176	42719072
131377	3	42717011	42743938
57467	3	42724155	42754319
152206	3	42739764	42824745
25994	3	42814400	42856027
1238	3	42840964	42918775
1582	3	42903684	42927633
389114	3	42937402	42970825
100506243	3	42967834	42994284
729085	3	43010759	43109207
84892	3	43110721	43157575
54861	3	43318004	43402635
55129	3	43397818	43673560
51099	3	43722375	43774217
375337	3	44273378	44383590
285343	3	44369574	44460940
353274	3	44471262	44529162
285346	3	44529924	44562222
55888	3	44586667	44634975
285349	3	44616456	44651186
10168	3	44656511	44699963
7584	3	44680108	44712283
101928592	3	44714574	44736283
91392	3	44744135	44775323
115560	3	44761098	44788575
57456	3	44780236	44813173
56992	3	44793209	44904748
131616	3	44893408	44917156
7047	3	44906098	44966093
51304	3	44946753	45027674
23016	3	45007741	45064160
7123	3	45057759	45087563
64866	3	45113766	45197914
25907	3	45255956	45277814
23395	3	45420053	45600334
8994	3	45626323	45732755
22908	3	45720754	45796901
54716	3	45786941	45848039
54585	3	45854808	45967216
10803	3	45917996	45954667
79443	3	45949391	46047316
10663	3	45974973	45999845
2829	3	46052291	46078979
1230	3	46233200	46259832
1232	3	46273872	46318197
729230	3	46385235	46412413
1234	3	46401633	46427697
9034	3	46438721	46464488
4057	3	46467496	46516598
83597	3	46529485	46552439
79442	3	46546875	46631589
6997	3	46606045	46633953
100132146	3	46643925	46678033
259173	3	46700485	46745194
259236	3	46732823	46762413
29122	3	46743606	46769373
100287362	3	46751073	46787921
377047	3	46773581	46800143
729756	3	46842688	46864048
339906	3	46861894	46885585
4634	3	46889357	46914973
5745	3	46909236	46955289
151903	3	46953220	47033500
23218	3	47011173	47061194
29072	3	47047898	47215467
64147	3	47259516	47334337
23276	3	47314116	47398306
25930	3	47412383	47464931
22937	3	47445184	47527603
54859	3	47527130	47565199
10675	3	47593728	47631730
6599	3	47617378	47833405
22907	3	47834399	47901686
4134	3	47882180	48140769
993	3	48188668	48240153
820	3	48254837	48276981
51385	3	48272596	48322480
10201	3	48325485	48353719
646424	3	48338336	48379831
285231	3	48403709	48446190
5364	3	48435261	48481460
79714	3	48463580	48491529
51372	3	48471686	48495537
84126	3	48478114	48519044
11277	3	48496919	48519044
51246	3	48499197	48552259
5210	3	48545117	48608607
90226	3	48589151	48611201
1294	3	48591506	48642593
7384	3	48626432	48657391
440955	3	48648275	48669189
65010	3	48653156	48682926
1951	3	48663896	48710348
51517	3	48690419	48733366
51447	3	48715436	48764711
5576	3	48774017	48895270
788	3	48884356	48946426
646450	3	48945221	48966818
10425	3	48946265	49032974
54681	3	49017304	49054582
11180	3	49034637	49063386
55152	3	49042832	49068504
25915	3	49047908	49070928
3615	3	49051758	49076875
54870	3	49057140	49141504
5859	3	49123365	49152562
10869	3	49135479	49168371
3913	3	49148547	49180599
64925	3	49189968	49213785
200942	3	49198987	49223919
646498	3	49205069	49239291
339834	3	49225861	49305636
375341	3	49296030	49324864
7375	3	49304577	49387536
2876	3	49384609	49405791
387	3	49386569	49459526
6988	3	49439639	49463909
275	3	49444211	49470111
84276	3	49449766	49476777
1605	3	49496136	49583051
8927	3	49581922	49718982
327	3	49701427	49730936
4485	3	49711380	49736196
63891	3	49716950	49768962
386724	3	49744267	49767238
29925	3	49748909	49771407
9807	3	49751728	49833973
389118	3	49818165	49847254
389119	3	49830687	49852463
7318	3	49832638	49861391
10293	3	49856028	49903992
79012	3	49885414	49917655
4486	3	49914435	49951311
84315	3	49936302	49977445
10180	3	49967474	50124685
10181	3	50116341	50166397
6405	3	50182562	50236508
2779	3	50219043	50245129
10991	3	50232692	50268406
2771	3	50254120	50306786
7869	3	50295040	50324573
132228	3	50306458	50335545
7866	3	50315163	50340648
8372	3	50320259	50346899
24142	3	50323833	50346852
3373	3	50327320	50359812
8692	3	50345221	50370281
11334	3	50352341	50375668
11186	3	50357217	50388367
51364	3	50368537	50393459
10641	3	50374918	50398486
11068	3	50378265	50401500
11070	3	50382180	50406939
9254	3	50390230	50550892
51161	3	50585456	50618458
51409	3	50596583	50632422
1154	3	50633885	50659262
7867	3	50639293	50696728
1795	3	50702672	51431629
7873	3	51412692	51436828
29890	3	51418699	51445339
9730	3	51423298	51544018
23132	3	51565596	51707634
51368	3	51695191	51748339
2912	3	51731081	51762629
440956	3	51802577	51823256
401067	3	51850899	51874874
389123	3	51885645	51907440
389124	3	51897737	51919600
132141	3	51918892	51947386
9136	3	51957442	51985957
10039	3	51966297	51992883
118442	3	51979330	52001520
57060	3	51981470	52011482
84836	3	51992526	52018646
25864	3	51997700	52025216
95	3	52007300	52033218
6159	3	52017644	52039958
1849	3	52072935	52100461
25886	3	52099249	52198720
211	3	52222099	52258343
54106	3	52245096	52270179
11344	3	52252626	52283183
132160	3	52269782	52294615
80335	3	52278438	52322659
132158	3	52311836	52339272
25981	3	52340335	52444513
8314	3	52425020	52454121
51533	3	52434577	52467657
56920	3	52457268	52489112
7134	3	52475107	52498057
11188	3	52479524	52537088
23166	3	52519354	52568512
64943	3	52548385	52579093
440957	3	52560002	52584586
55193	3	52569368	52729866
26354	3	52709936	52738513
55830	3	52718500	52750099
28972	3	52729792	52752198
6787	3	52734796	52814965
3697	3	52801602	52836084
3699	3	52818784	52853025
3700	3	52837006	52874717
389125	3	52857131	52879235
100526772	3	52857131	52941597
375346	3	52860772	52941597
51460	3	52923221	53090089
91869	3	53112499	53174480
5580	3	53185223	53236733
7086	3	53248723	53300130
55802	3	53307443	53391654
776	3	53519076	53857179
55349	3	53840324	53890420
55540	3	53870577	53909827
93973	3	53888959	53926229
58515	3	53909226	53935989
55799	3	54146620	55118584
57408	3	54942264	55011115
7474	3	55489743	55531670
26059	3	55532336	56512391
285331	3	56581184	56665864
23272	3	56644160	56727270
50650	3	56751446	57123336
353324	3	57084469	57119460
54756	3	57114010	57214345
8820	3	57221866	57271656
26060	3	57251765	57317499
142686	3	57292379	57336753
201625	3	57317727	57540071
201626	3	57531882	57650704
378	3	57547090	57593215
201627	3	57601181	57688816
7871	3	57731948	57925597
2317	3	57984127	58167982
1776	3	58168353	58206730
57406	3	58213233	58290463
11102	3	58281972	58315920
54899	3	58308617	58421815
5162	3	58403357	58429579
200845	3	58467823	58498087
8309	3	58480863	58532929
11170	3	58539841	58623337
131177	3	58609670	58662575
200844	3	58710199	59045804
2272	3	59725036	61247133
5793	3	61537243	62290573
57415	3	62294648	62331888
55079	3	62345347	62369190
8618	3	62374021	62871064
132204	3	63253914	63612597
132203	3	63628344	63660893
80145	3	63809546	63859597
6314	3	63839785	63999240
9861	3	63986225	64019686
166336	3	64069526	64263859
56999	3	64491330	64683676
9223	3	65329200	66034511
26018	3	66419221	66561446
84541	3	67038727	67071634
8801	3	67400884	67715038
407738	3	68030734	68604772
151647	3	68770915	68991761
285203	3	69014363	69073112
7110	3	69058978	69111484
9039	3	69093881	69139524
10550	3	69124090	69165239
56203	3	69146039	69181746
23150	3	69209146	69445430
4286	3	69778586	70027488
27086	3	70993865	71643140
317649	3	71718440	71813924
2850	3	71793201	71814328
60675	3	71810806	71844357
23429	3	72413744	72505774
55164	3	72788426	72907631
727936	3	72927385	73034525
151987	3	73035985	73128349
55096	3	73100810	73122488
23024	3	73421582	73684072
5067	3	74301719	74673587
100288801	3	75703487	75726368
100131827	3	75775868	75844709
6092	3	75945845	77709115
6091	3	78636388	79827059
2632	3	81528850	81820950
253559	3	84998133	86133579
389136	3	86977123	87050412
25978	3	87266413	87314698
5449	3	87298783	87335737
3355	3	87831929	88053964
8545	3	88091100	88209016
55279	3	88098394	88203814
285237	3	88188875	88217115
100506944	3	88377565	88526299
2042	3	89146674	89541284
5627	3	93581881	93702934
200894	3	93688983	93784522
415117	3	93723078	93757460
200895	3	93766766	93792233
63899	3	93771855	93855630
285220	3	96523425	97477786
84100	3	97473365	97530086
131544	3	97530537	97673830
84864	3	97650661	97701295
200959	3	97695527	97764148
81050	3	97796017	97816946
26341	3	97841542	97862483
403273	3	97858230	97879162
403274	3	97877544	97898485
79295	3	97973129	97994106
79310	3	97991732	98012676
403278	3	98062698	98083663
403277	3	98099510	98120475
26339	3	98178421	98199372
402135	3	98206525	98227475
56650	3	98209628	98251910
2838	3	98240743	98261994
1371	3	98286677	98322470
10402	3	98441080	98524689
131566	3	98504814	98630566
1295	3	99347440	99528061
84319	3	99526678	99907476
11259	3	99541988	99843349
55773	3	99969661	100054096
56954	3	100043483	100085844
9868	3	100072303	100130242
348801	3	100110037	100185170
55076	3	100201463	100306297
84873	3	100318433	100424323
10342	3	100418128	100477811
25890	3	100458179	100722336
50939	3	100931390	101049419
57337	3	101033049	101242085
54931	3	101270680	101295290
57092	3	101282997	101323281
27107	3	101358283	101405988
6152	3	101389934	101415564
79598	3	101433436	101499404
91775	3	101488029	101557075
64332	3	101536834	101589869
131368	3	101918816	102208685
214	3	105075557	105305757
868	3	105364306	105599354
84692	3	107086188	107107481
56987	3	107231783	107540176
961	3	107751941	107819935
55081	3	107869659	107951417
11148	3	108005353	108107132
22989	3	108089216	108258169
57650	3	108258716	108318491
9666	3	108298337	108423693
84666	3	108464486	108486130
50852	3	108531631	108583714
9626	3	108616491	108682742
27136	3	108666814	108846993
151871	3	109002635	109045364
55211	3	109034988	109066419
25945	3	110780606	110923017
10225	3	111250926	111394843
79413	3	111301747	111324182
257068	3	111383523	111575294
90102	3	111441327	111705364
55347	3	111687723	111722215
29114	3	111707586	111742735
344805	3	111748465	111810116
79669	3	111795175	111847073
257144	3	111829688	111862453
285335	3	111849752	112023105
4345	3	112041194	112091659
151888	3	112172813	112228438
64422	3	112241354	112290810
55032	3	112270857	112313286
151887	3	112313407	112369977
344807	3	112524556	112574797
131450	3	112631532	112703950
29083	3	112699323	112730221
25871	3	112711291	112748555
91653	3	112919850	113016306
55779	3	112995777	113170986
152185	3	113151565	113244034
54847	3	113241218	113358422
205717	3	113357232	113425493
80218	3	113425307	113475120
523	3	113455866	113540905
54762	3	113547671	113676021
254887	3	113656748	113715706
57577	3	113672984	113785460
79691	3	113765582	113817269
1814	3	113837499	113928254
7634	3	113943370	113966425
201633	3	114002833	114039135
26137	3	114023348	114876132
2596	3	115332151	115450334
4045	3	115511210	116174385
152404	3	118609477	118874915
152405	3	118854997	118889674
7348	3	118882425	118934000
8702	3	118920589	118969754
57514	3	119003220	119148323
55254	3	119137807	119192529
56983	3	119177785	119223555
51300	3	119207324	119253128
941	3	119233140	119288481
141	3	119288280	119318792
51365	3	119306695	119358658
64091	3	119350899	119389437
10063	3	119378372	119406243
89876	3	119411869	119495949
8856	3	119489331	119562295
2932	3	119530800	119823264
165829	3	119874328	120013921
116064	3	120033576	120078186
11167	3	120103061	120179918
4710	3	120305128	120331258
3081	3	120337015	120411418
285282	3	120395528	120471384
2960	3	120451558	120512216
9515	3	120617050	121153608
10721	3	121140273	121274853
503582	3	121271269	121319469
51725	3	121302170	121359139
3059	3	121340246	121389791
2804	3	121372046	121478662
9657	3	121478608	121563926
55840	3	121544030	121615373
6565	3	121603171	121673034
286676	3	121696170	121751127
942	3	121764209	121849990
846	3	121892530	122015350
1475	3	122034011	122070816
131076	3	122068436	122112074
26355	3	122093023	122138961
54554	3	122120700	122144882
3836	3	122130748	122243786
83666	3	122236757	122293523
151636	3	122273085	122304050
165631	3	122286435	122367894
54625	3	122389672	122459687
79663	3	122448844	122522666
84925	3	122503901	122609986
54437	3	122618040	122757452
10954	3	122775856	122890953
26984	3	122910774	123002983
111	3	122991143	123177924
201562	3	123203363	123313924
4638	3	123321143	123613149
64770	3	123606152	123690255
54763	3	123677862	123721017
8997	3	123803558	124450036
7372	3	124439213	124478120
3693	3	124470795	124616500
56667	3	124614289	124663595
57493	3	124674554	124784802
84561	3	124791480	124941609
7707	3	124934513	125104198
8723	3	125155488	125249058
114885	3	125237702	125324381
200810	3	125637459	125719383
152015	3	125677987	125712297
54946	3	125715200	125830398
10840	3	125812404	125910029
28999	3	126051478	126086236
348807	3	126103751	126165399
79364	3	126146444	126204773
131669	3	126190008	126246616
166012	3	126233131	126272134
152065	3	126235842	126287808
645840	3	126280622	126337398
114112	3	126315895	126385056
84303	3	126413063	126689263
5361	3	126697437	126766235
285311	3	126901974	126927028
131601	3	127281907	127319602
4171	3	127307200	127351279
50512	3	127338002	127401653
80325	3	127381781	127409769
11343	3	127397905	127552093
166348	3	127624075	127716514
29927	3	127760402	127800526
8607	3	127789800	127882752
60678	3	127862302	128137489
165721	3	128171275	128196091
2624	3	128188265	128222030
6184	3	128328813	128379719
7879	3	128434975	128543641
28976	3	128588333	128641957
100132731	3	128619002	128674843
57501	3	128679779	128729915
79825	3	128710131	128769585
2815	3	128765459	128791254
